gene,glioma_mean,rest_mean,diff,cohens_d,t,p,fdr,is_common_essential,pan_ess_fraction,glioma_dep_fraction
DCBLD1,0.0631600928422398,0.0735812596829146,-0.01042116684067479,-0.13711714124671723,-1.1252522388585064,0.263826743539502,0.5009241137403261,False,0.0,0.0
DCBLD2,0.09574202273002891,0.10124422986533005,-0.00550220713530114,-0.05339234228985412,-0.4399162902270984,0.6611755626992695,0.824616873046997,False,0.0,0.0
DCC,0.02556904744372247,0.0266435524989264,-0.0010745050552039316,-0.011413188769489673,-0.08316995303622952,0.9339289837016378,0.9692001663576543,False,0.0,0.0
DCD,0.006473521219331934,0.01661873889956521,-0.010145217680233277,-0.10194521739920782,-1.1564918265983268,0.25048710100214316,0.48552709093956475,False,0.0,0.0
DCDC1,0.22365948587073417,0.2220091022251666,0.0016503836455675769,0.01590558912916852,0.13761219684844847,0.8908853617618107,0.9470777986901204,False,0.0,0.0
DCDC2,-0.027439181091877127,-0.030011863741736793,0.002572682649859666,0.028554677220753055,0.269495085922411,0.7882081848181619,0.9002539037179421,False,0.0,0.0
DCDC2B,-0.07278580039924613,-0.06985531544628881,-0.0029304849529573213,-0.024889397601398154,-0.21824432609975364,0.8277804639201966,0.9186963260604746,False,0.0025466893039049238,0.0
DCHS1,-0.03019628439303646,-0.020013515367779296,-0.010182769025257166,-0.07558330876865325,-0.7104693226300306,0.4793797236361397,0.699686945004879,False,0.0008488964346349745,0.0
DCHS2,0.00469239379835602,0.01447361077022862,-0.0097812169718726,-0.09856745945583781,-0.9687878452620242,0.33538280603968296,0.5739534199070551,False,0.0,0.0
DCK,-0.061730578517750795,-0.049127414259790836,-0.012603164257959959,-0.13484465281395042,-1.028588512763024,0.30681243911953443,0.5458876809766643,False,0.0,0.0
DCLK1,-0.08792987903200235,-0.07048288188633123,-0.01744699714567112,-0.13440727871600128,-1.2943437957461918,0.19905904138658065,0.42485050888990333,False,0.003395585738539898,0.0
DCLK2,-0.024047763019680892,-0.015520298538726456,-0.008527464480954436,-0.07610719573043685,-0.6568009681789087,0.513155470227779,0.7239966733073724,False,0.001697792869269949,0.0
DCLK3,-0.08816400294208857,-0.11528485900893412,0.027120856066845556,0.2576260649672998,2.137140193721099,0.035613281874834396,0.1495657660734958,False,0.0025466893039049238,0.0
DCLRE1A,0.015994763295039308,-0.0042119357615663456,0.020206699056605652,0.18950789170259882,1.972755289325961,0.051673815974066964,0.18971416165308647,False,0.001697792869269949,0.0
DCLRE1B,-0.8139003730345057,-0.710268525083487,-0.10363184795101865,-0.28131312384981194,-2.2325219459588217,0.02838420444716828,0.13002813408795627,True,0.6867572156196944,0.7916666666666666
DCLRE1C,-0.0323264620194423,-0.004829000026962492,-0.02749746199247981,-0.24782268900772883,-1.9847093757718997,0.050606779228626136,0.1873674429965005,False,0.001697792869269949,0.0
DCN,-0.013048992945965485,-0.0028088334402337272,-0.010240159505731757,-0.10561865127569749,-0.9648813351752529,0.3374003544951834,0.5760854618446303,False,0.0008488964346349745,0.0
DCP1B,-0.01965095522282062,0.003106767771998225,-0.022757722994818846,-0.2226068878444197,-1.9597998151176883,0.053408669129921586,0.193614975380531,False,0.0,0.0
DCP2,-0.33778681142811373,-0.3829307897449526,0.04514397831683886,0.21670584108839658,2.001562153026754,0.048578055733199454,0.1829181266321987,False,0.21392190152801357,0.125
DCPS,0.04173330425456227,-0.08800712085891903,0.1297404251134813,0.44957307611434805,4.499503438328417,2.1169440849818094e-05,0.0008759161715134895,False,0.08743633276740238,0.027777777777777776
DCST1,-0.0661411221817389,-0.08616151912099801,0.02002039693925911,0.16386754455166816,1.3045892911584775,0.19578118830605729,0.42067831250795423,False,0.003395585738539898,0.013888888888888888
DCST2,-0.19143027043193037,-0.19650038813867024,0.005070117706739874,0.04686691929111531,0.3600800372865493,0.7197466278734904,0.8613525100818311,False,0.010186757215619695,0.013888888888888888
DCSTAMP,0.054359695893101856,0.0055338627919142794,0.04882583310118758,0.43343985620071435,4.480296135439792,2.2462430555191586e-05,0.0009101535312802325,False,0.0,0.0
DCT,0.033043414072563296,0.010923247069795984,0.02212016700276731,0.22573378319938367,2.0743300939356586,0.041133371212993854,0.16416695893339228,False,0.0,0.0
DCTD,-0.03671299257851558,-0.01736380766860374,-0.019349184909911842,-0.15897985619127122,-1.6054588093652118,0.1120376450281924,0.30133311347662745,False,0.006791171477079796,0.0
DCTN1,-0.3948022179326984,-0.35307003456978825,-0.041732183362910125,-0.25740722020925183,-2.2483130979327273,0.027240423864459115,0.12676348933912976,False,0.1731748726655348,0.19444444444444445
DCTN2,-1.0605810562019669,-0.980633024651636,-0.07994803155033081,-0.3477271026130247,-2.353998362794675,0.02112211641542627,0.10778235195066278,True,0.9813242784380306,1.0
DCTN3,-0.7164861162915314,-0.7339675914513453,0.01748147515981391,0.0764144539038886,0.6279855607057027,0.5317906533552115,0.7373928643786442,True,0.8624787775891342,0.8055555555555556
DCTN4,-0.9103247476208612,-0.8803454475412121,-0.029979300079649107,-0.1656329111949988,-1.2491661797683802,0.2153031188503851,0.44496143468952587,True,0.9830220713073005,0.9861111111111112
DCTN5,-1.3285687071582817,-1.2154465525454816,-0.11312215461280006,-0.4058725980733806,-3.8245037598588483,0.00025068285468418655,0.0051921780630310825,True,0.9940577249575552,1.0
DCTN6,-1.2334786379792715,-1.198757842631052,-0.03472079534821959,-0.13183373847283994,-1.1866691174677324,0.23875251987615567,0.4731213522952334,True,0.9923599320882852,1.0
DCTPP1,-0.1313358089384414,-0.1214447085233149,-0.009891100415126503,-0.10120993292117465,-0.916303840668261,0.36216398613248374,0.5997347236851445,False,0.0,0.0
DCUN1D1,-0.02734654988909622,-0.03564738539419809,0.008300835505101866,0.061774684750121066,0.6142314826734758,0.5406851544705578,0.7433746625350712,False,0.0050933786078098476,0.0
DCUN1D2,-0.0003973072221196509,0.016011478449076334,-0.016408785671195986,-0.17047872824998386,-1.477468345168005,0.14339121341357405,0.35066843837258976,False,0.0,0.0
DCUN1D3,0.18797142040148807,0.12969849177240983,0.058272928629078236,0.3669267967128124,3.7963347422394373,0.00027032758723476825,0.00550362392374785,False,0.001697792869269949,0.0
DCUN1D4,0.01005020187068052,-0.0029328020764476754,0.012983003947128195,0.07376623507063525,0.6580721405077241,0.5123231210261564,0.7233652010642776,False,0.004244482173174873,0.0
DCUN1D5,-0.11079222931759612,-0.04676112609064953,-0.06403110322694659,-0.5058934429078881,-3.888026470825763,0.00020904020408099512,0.00457844046004292,False,0.0025466893039049238,0.0
DCX,0.10870289340644823,0.11052141188272116,-0.001818518476272929,-0.02201878687846208,-0.18146493048581774,0.8564583654108952,0.9310191445305019,False,0.0,0.0
DCXR,-0.05356438085433145,-0.05053857369296592,-0.0030258071613655305,-0.02838553996561039,-0.24771627084820347,0.8049735284124188,0.9078709298607853,False,0.0008488964346349745,0.0
DDA1,-0.33648214330558956,-0.3803737433476774,0.04389160004208781,0.2666724483352996,1.9259848327086313,0.05774850762645713,0.20248574405743985,False,0.1926994906621392,0.1388888888888889
DDAH1,0.060924223131116576,0.04590480650090564,0.015019416630210933,0.15461914573229218,1.1837695245941617,0.2400513399379138,0.47454739827539455,False,0.0,0.0
DDAH2,0.030632936332606567,0.02234801221326979,0.008284924119336776,0.0739423095283804,0.5796172030457757,0.5638114153056659,0.7607505133767367,False,0.0,0.0
DDB1,-1.9477748042265413,-1.9597992177278798,0.012024413501338538,0.03685097240490063,0.32828663563745636,0.7435267279348382,0.8758901223015677,True,1.0,1.0
DDB2,-0.10049677861970562,-0.09948486164434313,-0.0010119169753624868,-0.008697044782268569,-0.08642918880345574,0.9313263557154196,0.9676763317866646,False,0.003395585738539898,0.0
DDC,0.054490956077930246,0.0561035822891631,-0.0016126262112328565,-0.013192605168374952,-0.14136363974424235,0.8879025155222773,0.945403670286733,False,0.0008488964346349745,0.0
DDHD1,-0.07342314929887678,-0.04683241960602976,-0.026590729692847016,-0.3071656665953038,-2.783543747285151,0.006657101472559637,0.051254245802483216,False,0.0,0.0
DDHD2,0.03392335254667454,0.018293655153260775,0.015629697393413768,0.15952348877758143,1.543027268187292,0.12654002070243728,0.32499252477316215,False,0.0008488964346349745,0.0
DDI1,0.08493538977924205,0.08812368009872493,-0.003188290319482881,-0.032754239410631145,-0.35370490940028554,0.7243942669236652,0.8645824852577699,False,0.0,0.0
DDI2,-0.2636800871842108,-0.21842497250461576,-0.04525511467959506,-0.20933138263088988,-1.6893159565165072,0.09504723505246945,0.2732894018937639,False,0.100169779286927,0.1111111111111111
DDIAS,0.03961622849322372,0.038764553015424016,0.0008516754777997057,0.007572679239735418,0.0672372964699612,0.9465556570150198,0.9753147780437036,False,0.001697792869269949,0.0
DDIT3,-0.1830440106019748,-0.1616721322822955,-0.02137187831967932,-0.1517643672906468,-1.149294226921298,0.2539085915643104,0.48929779254762357,False,0.02461799660441426,0.041666666666666664
DDIT4,0.12349114126376495,0.11599988759865443,0.0074912536651105255,0.039603489053285916,0.4433832570546775,0.6585415707574384,0.8230749333827464,False,0.0025466893039049238,0.0
DDIT4L,0.022796431234633065,0.04562981856920264,-0.022833387334569574,-0.22421464024922932,-1.8062867548520223,0.07463054527429921,0.23702904611493436,False,0.0,0.0
DDN,-0.298791580845551,-0.3192346588316136,0.020443077986062597,0.10818469345407178,0.9762329766069501,0.33179081251536674,0.5707502829597034,False,0.13497453310696095,0.08333333333333333
DDO,0.011701060015143035,-0.006996544048291898,0.018697604063434934,0.18497026237463046,1.8325408249592117,0.07033958907749176,0.22809123582123844,False,0.0,0.0
DDOST,-1.012320924619081,-1.0170124160707046,0.0046914914516236195,0.02161937857930474,0.22077595592031993,0.825784624894334,0.9179579777757648,True,0.9838709677419355,0.9861111111111112
DDR1,0.06389345690968457,0.07817683088222646,-0.014283373972541896,-0.1278500946725296,-0.9332769834759315,0.353549302855499,0.5916515949858732,False,0.0,0.0
DDR2,0.0110859849619742,-0.011516130920064559,0.02260211588203876,0.22316882578221084,2.037114343393588,0.04481822306823963,0.17395218468166837,False,0.0,0.0
DDRGK1,-0.2704471855880867,-0.2152130223385285,-0.05523416324955824,-0.33208816125765706,-3.229533266455154,0.0017623432102076976,0.020731543633671114,False,0.05178268251273345,0.06944444444444445
DDX1,-0.33390930125359025,-0.36935826673931244,0.035448965485722184,0.17878555485171982,1.652368607188688,0.10221313281241622,0.28468763998230906,False,0.233446519524618,0.19444444444444445
DDX10,-1.605728316878426,-1.462899487263297,-0.142828829615129,-0.47636618333385333,-4.788546351586336,6.901419188894203e-06,0.0003792816754240139,True,1.0,1.0
DDX11,-0.7699044121175841,-0.7484226436357423,-0.0214817684818418,-0.062331407062958415,-0.5109661003293364,0.6107740752947376,0.7924846706967351,True,0.765704584040747,0.7777777777777778
DDX17,-0.23939949345745357,-0.2345686044634842,-0.004830888993969357,-0.03172660168708634,-0.2826520796684147,0.7781514995734958,0.8946319105798652,False,0.04499151103565365,0.05555555555555555
DDX18,-1.6324599446601797,-1.632201420190563,-0.0002585244696167166,-0.0009787958978750577,-0.008869979469042756,0.9929441652934898,0.9969506649517016,True,1.0,1.0
DDX19A,-0.40502672766443176,-0.3501613328361196,-0.05486539482831215,-0.17250201970869955,-1.3863117630241133,0.16950203686741303,0.3878065852594943,False,0.17402376910016978,0.2361111111111111
DDX19B,-0.05229556037418778,-0.05855776149465472,0.006262201120466937,0.046003518148679944,0.3622735747838097,0.7181075400402918,0.8603154170297448,False,0.001697792869269949,0.013888888888888888
DDX20,-1.2807150653985138,-1.2989830968434444,0.01826803144493061,0.08228695978637872,0.7314189031818252,0.4665973314603083,0.6904730974182608,True,0.9940577249575552,1.0
DDX21,-1.3119638984035258,-1.283770548398163,-0.028193350005362827,-0.09898388068972408,-0.7578679156208791,0.4507831493362143,0.6782758800291941,True,0.99830220713073,1.0
DDX23,-1.040829285262622,-1.0250594507237476,-0.015769834538874372,-0.06891854243294315,-0.5500364716642673,0.5838290573736503,0.7760707368976346,True,0.9923599320882852,0.9861111111111112
DDX24,-0.9514233325479693,-0.9195058189392681,-0.03191751360870121,-0.1347133735690078,-1.1833534774098045,0.24008330678783454,0.4745512493833675,True,0.966044142614601,1.0
DDX25,0.017814421896198567,0.033081948951291594,-0.015267527055093027,-0.14255919987306284,-1.263376242386327,0.210018741032948,0.43849152363900434,False,0.0,0.0
DDX27,-1.0931276550777849,-1.060589884367397,-0.03253777071038777,-0.137557753206581,-1.2384926735768091,0.21903363240613127,0.44914805518922374,True,0.9906621392190152,1.0
DDX28,-0.27886504262904777,-0.34626331910611047,0.0673982764770627,0.3368296377745939,3.0355727273810875,0.0032083106506455177,0.03137559695249186,False,0.20628183361629882,0.125
DDX31,-0.28259333938279146,-0.25615866518681607,-0.026434674195975394,-0.18157614151657817,-1.395900356603826,0.1666483999915911,0.38397356182571796,False,0.06196943972835314,0.08333333333333333
DDX39A,-0.14324683351999917,-0.18061587218773908,0.03736903866773991,0.1878402339474375,1.7371208613257314,0.08605051354975096,0.25769529942317576,False,0.04753820033955857,0.041666666666666664
DDX39B,-0.5866965751082799,-0.7570065831717352,0.1703100080634553,0.4667680909831716,3.791124727634762,0.0002890187273413334,0.005768962053378396,True,0.7597623089983022,0.5833333333333334
DDX3X,-0.7210861385349072,-0.8800996848565752,0.15901354632166798,0.3647144445156131,2.5999440292971014,0.011152381113782113,0.07103491552622991,False,0.8106960950764007,0.6666666666666666
DDX3Y,0.3310127007985296,0.3546811772838615,-0.02366847648533188,-0.17495224022002268,-0.9956213961474505,0.3254607561500235,0.5646320235483511,False,0.0,0.0
DDX4,-0.05052347728396473,-0.10767592616877958,0.05715244888481485,0.4554964125734373,4.01340101944092,0.00013141442502578808,0.003392537231645561,False,0.003395585738539898,0.0
DDX41,-1.3010648806496388,-1.3968120569506333,0.0957471763009945,0.37694248020193827,4.3959915103267,2.9238939754073916e-05,0.0011043081290074326,True,1.0,1.0
DDX42,-0.9492854011287893,-0.9488468596346029,-0.0004385414941864285,-0.0017205450698083902,-0.012614238216310188,0.9899676527796355,0.9956559084521744,True,0.9575551782682513,0.9444444444444444
DDX43,-0.22317492128378597,-0.20812817641706122,-0.015046744866724748,-0.11976903507031263,-1.0649021836664128,0.29002901669399983,0.5293086918707627,False,0.02461799660441426,0.027777777777777776
DDX46,-0.9948441481824081,-1.0226767622390096,0.027832614056601535,0.15943560117014646,1.24782706711656,0.21575797082828255,0.44564443225265277,True,0.99830220713073,0.9861111111111112
DDX47,-1.7163751304956962,-1.697119448893123,-0.019255681602573294,-0.06218715177805636,-0.5392086100398986,0.5912077562799071,0.7809539306577317,True,1.0,1.0
DDX49,-1.6004581721789475,-1.5375600625640882,-0.06289810961485931,-0.16588220350272384,-1.6614462939183483,0.1002568786120601,0.2822002320011068,True,0.99830220713073,1.0
DDX5,-0.7163905389169167,-0.7840327934869245,0.06764225457000772,0.2298531273494384,1.8620704607126455,0.06625588903946315,0.2199852683526727,True,0.8463497453310697,0.7777777777777778
DDX50,-0.199250825546073,-0.15088198856251944,-0.04836883698355357,-0.3453619881200746,-2.85426008282288,0.0054810541269476485,0.044901036002923674,False,0.02037351443123939,0.027777777777777776
DDX51,-1.0554935135070123,-0.8926236011324792,-0.16286991237453308,-0.5988291793419375,-4.499395533213862,2.3230906010703923e-05,0.000933194870151954,True,0.9363327674023769,0.9861111111111112
DDX52,-0.7383938862619899,-0.680622801135652,-0.057771085126337884,-0.28330368941092055,-2.024959623799689,0.046299284127994896,0.17735684721769437,True,0.8607809847198642,0.9166666666666666
DDX53,0.05538757997706599,0.07569703117558305,-0.020309451198517056,-0.19869282285207332,-1.671571741002374,0.09846563966954021,0.279087233083291,False,0.0,0.0
DDX54,-1.5419158082493967,-1.4555417359642517,-0.08637407228514493,-0.2765762012733935,-2.275928675713702,0.025506057086061375,0.12189024239900656,True,0.9991511035653651,1.0
DDX55,-1.1707941121116738,-0.9952147181872926,-0.17557939392438127,-0.5946785025536105,-5.5999779148392275,2.636143302257684e-07,2.638499631466406e-05,True,0.9558573853989814,0.9861111111111112
DDX56,-2.059727728568839,-1.9849297982006793,-0.07479793036815985,-0.2537424398519058,-2.129628151180382,0.03623836313871408,0.1511985360952961,True,1.0,1.0
DDX59,-1.0311895040715844,-0.9545025557684174,-0.07668694830316702,-0.28725700199364407,-2.9352240684642164,0.0042630746627267445,0.03766136373639662,True,0.967741935483871,1.0
DDX6,-0.7740137967127029,-0.797109973570351,0.023096176857648087,0.08917078195251987,0.7568841465343119,0.4513082241374815,0.6788231955487094,True,0.8964346349745331,0.8888888888888888
DDX60,0.05368461225576347,0.036054862058527745,0.017629750197235727,0.1536786604805557,1.3677311250877995,0.17511177748335754,0.39472856132257594,False,0.0,0.0
DDX60L,0.16209597276615853,0.15137924158973964,0.010716731176418887,0.11470439733514716,1.003511983879466,0.31856538148068786,0.5575732668200843,False,0.0,0.0
DEAF1,0.12818243568793514,0.12736822378005974,0.0008142119078753951,0.005710479268480605,0.04459818475360526,0.9645395004533868,0.9837921774666374,False,0.0,0.0
DECR1,-0.04292258079027181,-0.017230228224537247,-0.02569235256573456,-0.2678817042849368,-2.5249784455551305,0.01344692301435825,0.08028955683519379,False,0.0008488964346349745,0.0
DECR2,0.06849587799829675,0.05196132092128444,0.016534557077012305,0.16489987248935892,1.4218010993029744,0.15889277799379323,0.37216457693074406,False,0.0,0.0
DEDD,0.03367988907339863,0.0395460059419801,-0.005866116868581468,-0.054079954964740475,-0.3858498538415692,0.7006604785867556,0.8503680147398297,False,0.0,0.0
DEDD2,0.03682518262625098,0.06181505413014508,-0.024989871503894104,-0.23246711877284207,-1.8331713736257147,0.07051386656092462,0.22853227809434254,False,0.0,0.0
DEF6,-0.019141984067339093,-0.002457262139211069,-0.016684721928128025,-0.15180710005312636,-1.60835627691494,0.11132244671382674,0.3001139561814859,False,0.0,0.0
DEF8,-0.16270522683373473,-0.14968097114925827,-0.01302425568447646,-0.09776143724519189,-0.9328560740151295,0.3535511261396941,0.5916515949858732,False,0.012733446519524618,0.013888888888888888
DEFA4,0.050192621703734105,0.06997005771742996,-0.01977743601369586,-0.18972312593293078,-1.9779088838420762,0.051076859792309,0.18856416127675205,False,0.0,0.0
DEFA5,0.1694812758600348,0.17746538634349965,-0.00798411048346484,-0.07525280984293765,-0.623293148731554,0.5348497970648363,0.7390951765687317,False,0.0,0.0
DEFA6,0.17261025831537147,0.177928957849879,-0.005318699534507532,-0.05329073536252443,-0.4718109535059325,0.6383097550379008,0.8093388231605825,False,0.0,0.0
DEFB1,0.08955958862365274,0.08775429046217263,0.001805298161480104,0.017795357221644846,0.1301787318650921,0.8967591058727749,0.9502771716340352,False,0.0,0.0
DEFB110,0.101566310347252,0.1298444364657028,-0.02827812611845079,-0.24738789462700336,-2.100397227136908,0.03879422986240626,0.15852095505703478,False,0.0,0.0
DEFB112,0.05557129311997498,0.07320155806701248,-0.017630264947037497,-0.17022963306406436,-1.4948921401733182,0.13877575377237794,0.34327024776831744,False,0.0,0.0
DEFB113,0.06446819354873785,0.06503024538481206,-0.0005620518360742038,-0.006756738203783754,-0.061379026049058566,0.9512048427334965,0.9774126308933998,False,0.0,0.0
DEFB114,-0.04574024921771793,-0.043901646975419636,-0.0018386022422982942,-0.02111872145694002,-0.1793561745329429,0.8581861951710896,0.9315518856519382,False,0.0,0.0
DEFB115,-0.1512154332614811,-0.12399039609806617,-0.027225037163414928,-0.20994033127290834,-1.7380093259701215,0.08602460506338068,0.2576854747225428,False,0.011035653650254669,0.027777777777777776
DEFB116,0.006028805143936532,0.01265117782836207,-0.006622372684425538,-0.06330306963576358,-0.5572463247101351,0.5788737734839083,0.7723076448304731,False,0.0008488964346349745,0.0
DEFB118,-0.10438269661971472,-0.10868064286812588,0.004297946248411164,0.031774802389823026,0.2555182668627612,0.7989783112651713,0.9051704518955538,False,0.005942275042444821,0.0
DEFB119,0.0566103199744778,0.08761416240852897,-0.031003842434051167,-0.29664813023166636,-2.7383151295577512,0.007546521548759758,0.05557161219751503,False,0.0,0.0
DEFB121,-0.023086681142456076,-0.016198942050912855,-0.006887739091543221,-0.06057566779862405,-0.4695449509046717,0.6399687685287635,0.8103866581153683,False,0.0,0.0
DEFB123,0.07085079029292457,0.08472405475379324,-0.013873264460868673,-0.11295462866101309,-1.0985949210856436,0.2750409243727186,0.5130279230673218,False,0.001697792869269949,0.0
DEFB124,0.0980988226349348,0.08973369073719867,0.008365131897736133,0.096737934721722,0.8888146704867967,0.37666004495827843,0.6127523259304927,False,0.0,0.0
DEFB125,0.12352119966004671,0.06697184801990985,0.05654935164013686,0.4499535534891667,3.938396144892098,0.00017137417114487878,0.004029317126288252,False,0.0025466893039049238,0.0
DEFB126,0.018094118047398734,0.04193806577536892,-0.023843947727970185,-0.2098268119240236,-2.121896259961391,0.036704454243790714,0.1525747104946066,False,0.0,0.0
DEFB127,0.14160562553159822,0.16020605482683006,-0.01860042929523184,-0.17210236126814543,-1.464874394156601,0.14681034485693586,0.35577629358269486,False,0.0,0.0
DEFB128,-0.02513889651357445,-0.02972829885886138,0.00458940234528693,0.03751065062241437,0.331742347103155,0.7409271204931365,0.8744121132175109,False,0.004244482173174873,0.0
DEFB129,-0.2812518293022155,-0.2963617806284513,0.015109951326235826,0.11102906380481363,0.9417117239431558,0.3491320357203211,0.5877436996009743,False,0.06706281833616298,0.06944444444444445
DEFB131A,-0.024669860080092563,0.0117883017269481,-0.03645816180704066,-0.3757043479578448,-3.313828987931722,0.0014615452371237805,0.018336865874166424,False,0.0,0.0
DEFB132,0.07454868085545205,0.05962330273559102,0.014925378119861027,0.16523323129303258,1.5325403545792384,0.1291626205777628,0.32845447484167095,False,0.0,0.0
DEFB134,-0.08465024715165309,-0.06209226563321492,-0.022557981518438172,-0.23206546000520736,-1.9165610567992348,0.05949385270045381,0.20577063030527615,False,0.0,0.0
DEFB135,-0.14148559265182653,-0.12171565880145328,-0.019769933850373247,-0.16959859663803248,-1.2565645714311588,0.2133385700957001,0.4423812293790003,False,0.0050933786078098476,0.013888888888888888
DEFB136,-0.027878992014992124,-0.024303417224257787,-0.003575574790734337,-0.03841740630349253,-0.3278935511259581,0.7438340841000503,0.876009673186873,False,0.0,0.0
DEGS1,0.053335076327641416,0.06517073292396755,-0.011835656596326134,-0.10442292986139956,-1.090570563955154,0.27844526171389833,0.5169559905560831,False,0.0,0.0
DEGS2,0.09440003971515787,0.1135862017364967,-0.019186162021338826,-0.1918060472185534,-1.5419569221557188,0.127028870827816,0.3254883988971808,False,0.0,0.0
DEK,0.07790566706926985,0.10431284955981127,-0.026407182490541414,-0.21347579101737915,-2.319601601710293,0.022637568916342405,0.11287912182165057,False,0.0,0.0
DELE1,0.07939277063638402,0.06339360930276991,0.015999161333614106,0.16147003261029894,1.4534913413114714,0.14986787579291422,0.3599722298841468,False,0.0008488964346349745,0.0
DENND10,-0.17940178923029523,-0.17780793005173645,-0.001593859178558782,-0.01307305201766113,-0.11563043609402658,0.9082270895820052,0.9558151161273029,False,0.012733446519524618,0.013888888888888888
DENND11,0.005692202914831169,0.003911151558380308,0.0017810513564508607,0.012614536628497956,0.112326346891829,0.9108375560815364,0.9572113725054167,False,0.0008488964346349745,0.0
DENND1A,-0.051544501011620655,-0.05464173769352543,0.003097236681904772,0.023852414887430402,0.21319470766350285,0.8317004826922304,0.9201399189770285,False,0.003395585738539898,0.0
DENND1B,0.08668199439417545,0.07993072496089212,0.00675126943328333,0.07316828577395376,0.6630564568492011,0.5091322991296768,0.7202790801648208,False,0.0,0.0
DENND1C,-0.1567874335336407,-0.17455588255057589,0.017768449016935195,0.14284568388547741,1.0559237890348787,0.2942450014447094,0.5336942840405146,False,0.011884550084889643,0.013888888888888888
DENND2A,-0.04891252377333241,-0.05500005097624333,0.0060875272029109195,0.05433575390013446,0.5916018929421702,0.5556066475202843,0.7546089761319845,False,0.001697792869269949,0.0
DENND2B,-0.0033521653349795743,-0.04422017473975154,0.04086800940477196,0.3900165131378879,2.9943376150637557,0.0036698495053182913,0.034190859977786016,False,0.0008488964346349745,0.0
DENND2C,-0.14509242828684535,-0.13009086356409297,-0.01500156472275238,-0.11429944926797539,-1.050683833526951,0.29643937863052144,0.5360575334573675,False,0.010186757215619695,0.0
DENND2D,-0.17036874462092683,-0.14355053971817783,-0.026818204902749,-0.19743303180226565,-1.6624228584183711,0.1002899784928874,0.2822086285666827,False,0.010186757215619695,0.027777777777777776
DENND3,0.006208249486830823,-0.0056862976030100125,0.011894547089840835,0.11541326605171165,1.128984139468912,0.26206738555275944,0.49890545952218024,False,0.001697792869269949,0.0
DENND4A,-0.10966800213276383,-0.13090095700586918,0.02123295487310535,0.13897302263573913,1.4708654594061106,0.14487942050914202,0.3529588928259163,False,0.027164685908319185,0.0
DENND4B,-0.18119152816236356,-0.170306342390754,-0.010885185771609546,-0.09506323574811446,-0.8098010863559636,0.42041698974996566,0.6513482176029389,False,0.004244482173174873,0.0
DENND4C,0.0344935999777267,-0.00940537032005551,0.04389897029778221,0.30077069696757247,3.7730908792666487,0.00027671408715984434,0.005608155639768972,False,0.010186757215619695,0.0
DENND5A,-0.09143890751790794,-0.06840256287258699,-0.02303634464532095,-0.2023812062525479,-1.6305282635279084,0.10691703988221388,0.29249132486329876,False,0.0008488964346349745,0.0
DENND5B,-0.059171725324047734,-0.050988055667447726,-0.008183669656600008,-0.06992655846992918,-0.6968621818360893,0.4877681245199552,0.7049514650302082,False,0.001697792869269949,0.0
DENND6A,0.13659871589891795,0.13601323834770182,0.0005854775512161292,0.005276454424508285,0.04407081740993865,0.9649565776121265,0.9840151428367498,False,0.0,0.0
DENND6B,0.04841656119584461,0.04665648539497261,0.0017600758008720005,0.014056874556318568,0.15173605964891307,0.8797376693174369,0.9411113508846586,False,0.0,0.0
DENR,-0.6927196308656858,-0.7860533364734394,0.09333370560775367,0.3340375356870178,2.9886099375623756,0.0036899094423831517,0.034306392096386376,True,0.8616298811544991,0.7916666666666666
DEPDC1,-0.06691369116978703,-0.0706330280802208,0.0037193369104337737,0.022804669037816912,0.23157672545122024,0.8174123935893509,0.9141548341789519,False,0.010186757215619695,0.0
DEPDC1B,-0.006613263192692636,0.018859123010744695,-0.02547238620343733,-0.20298984044137663,-1.8019412432845263,0.07521169521862024,0.23824128916845833,False,0.0,0.0
DEPDC4,0.09791704142582293,0.06895215616062372,0.028964885265199206,0.28782653227435895,2.266724921397781,0.026120367106307385,0.12383500848811936,False,0.0008488964346349745,0.0
DEPDC5,0.10174080314434153,0.016778302987692336,0.08496250015664919,0.43736101743619965,4.883531185296548,4.446130463095939e-06,0.000274678873713196,False,0.011035653650254669,0.0
DEPDC7,-0.03717149260048063,-0.02886038501671218,-0.008311107583768452,-0.0747128657743251,-0.6522328121188729,0.5160760160496703,0.7260890453546327,False,0.004244482173174873,0.0
DEPP1,-0.04707031407280637,-0.052829564929514274,0.0057592508567079065,0.05460459042617365,0.4171850439781659,0.6776742994885904,0.8365173452967883,False,0.0,0.0
DEPTOR,-0.046330722116474966,-0.03789532427069033,-0.008435397845784634,-0.07734336140157026,-0.6756689172584118,0.5011523985548365,0.7149742293763697,False,0.001697792869269949,0.0
DERA,-0.07113937140394083,-0.03773483145884588,-0.03340453994509495,-0.2926509478881837,-2.828322074306376,0.005835727763890028,0.04684269651337533,False,0.0008488964346349745,0.0
DERL1,-0.19219621034498144,-0.1612486116346383,-0.030947598710343138,-0.16693313603146825,-1.3362690394866614,0.1852524215070104,0.4071217513730216,False,0.04499151103565365,0.027777777777777776
DERL2,-0.35411964152937997,-0.28797494708408633,-0.06614469444529364,-0.22701844001134466,-2.3004747732395594,0.023823726715696162,0.11674755406702515,False,0.17147707979626486,0.2361111111111111
